2,2,0,1,2,2,1,2,1,4,2,3,2,1,2,2,2,2,2,0,0,1,1,0,1,2,2,1,0,0,0,2,2,2,0,0,2,0,1,1,0,2,0,0,0,0,2,0,2,1,0,0,0,0,2,0,1,2,2,0,1,0,2,1,0,0,0,1,0,3,5,2,0,0,3,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,13,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13,4,0,2,3,1,3,2,2,8,4,3,2,2,3,3,2,2,1,2,2,16,2,2,2,3,1,2,0,1,0,2,2,2,0,2,0,0,0,1,1,4,0,1,4,0,2,0,2,2,1,2,2,3,0,0,1,2,2,0,0,1,1,0,1,1,0,1,1,13,2,1,0,0,8,1,2,0,1,1,0,2,0,0,2,2,0,2,1,0,0,0,8,1,0,2,0,1,2,2,1,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
10,12,1,2,1,3,3,2,5,2,4,12,6,3,8,10,3,2,3,2,1,9,3,1,12,1,2,2,0,5,0,13,5,2,0,0,4,1,1,2,1,3,0,1,1,0,2,0,3,0,2,0,3,5,0,2,2,2,0,2,1,2,4,1,1,0,2,1,1,12,4,1,0,1,13,1,2,1,0,2,0,2,1,0,0,0,1,3,4,0,0,0,11,0,0,2,0,1,1,1,0,0,0,0,3,0,0,2,0,0,6,0,6,0,4,0,0,0,1,2,0,0,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,4,2,2,2,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,1,1,0,1,0
9,19,7,8,10,7,3,12,10,11,13,11,13,0,5,12,3,7,12,1,3,23,1,0,14,3,2,13,1,4,0,13,16,2,0,1,3,0,0,2,1,2,0,0,3,0,2,1,12,0,1,1,2,3,8,3,2,3,3,0,4,2,2,1,0,4,0,1,1,9,12,0,0,2,8,1,6,3,0,1,0,1,4,1,5,3,6,8,1,0,0,0,10,0,0,5,0,1,1,2,3,0,0,5,0,0,0,0,0,1,2,2,6,0,3,1,0,0,1,0,3,0,1,0,0,2,1,5,1,1,0,1,0,1,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,11,1,0,0,0,2,1,0,0,0,0,0,2,6,0,0,0,0,0,1,6,0,7,0,4,2,1,0,0,1,0,0,0,0,0,5,0,3,0,0,1,0,0,1,0,1,0
6,24,11,12,12,1,10,11,12,8,12,12,12,3,19,7,4,6,12,5,3,16,5,6,8,9,2,21,1,7,1,12,16,3,4,1,3,2,1,3,0,2,0,0,3,0,8,4,8,2,3,2,2,2,8,2,3,3,3,1,8,2,5,3,1,4,3,2,3,8,11,0,1,4,12,2,3,1,0,1,11,3,0,1,5,2,7,11,2,0,0,0,15,1,0,2,1,3,3,3,3,0,0,1,0,1,0,0,1,0,4,0,13,0,3,1,0,0,0,1,3,1,0,0,0,3,1,8,0,0,0,0,1,3,0,1,0,10,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,1,1,1,1,3,0,2,0,3,7,1,0,0,0,0,0,2,0,2,3,7,4,3,0,0,1,2,1,0,0,0,0,0,7,0,0,0,0,1,3,0,1,1
5,15,10,12,10,3,9,12,12,8,11,2,10,4,11,11,12,9,10,3,8,15,3,0,9,10,2,12,2,13,5,10,24,4,2,3,13,8,0,3,1,11,1,0,3,2,12,4,7,2,0,3,3,6,12,2,5,3,3,1,3,2,3,0,0,4,7,0,0,11,9,3,0,8,12,2,3,4,4,0,5,4,13,0,21,4,14,11,3,0,0,0,7,3,0,5,2,5,0,3,2,3,0,6,0,0,0,0,0,0,8,0,11,1,4,1,0,0,0,1,3,2,1,1,0,3,2,11,3,0,0,2,0,3,1,0,0,9,0,3,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,1,0,1,1,3,0,0,11,0,0,0,0,0,0,3,0,3,3,5,5,0,1,0,1,0,1,4,1,0,0,0,5,0,1,1,0,1,0,1,0,1
15,16,10,12,11,3,8,10,2,15,5,7,20,3,17,16,10,24,9,7,6,18,3,8,19,9,8,4,2,2,3,11,22,5,4,0,14,8,2,3,1,10,2,1,3,0,12,3,7,4,0,2,3,4,8,0,12,6,3,0,8,3,8,0,0,4,7,0,0,9,19,4,1,7,9,2,20,3,0,3,2,0,13,0,20,4,11,11,2,0,0,0,9,3,0,9,2,3,2,2,2,0,0,6,0,1,3,0,0,0,8,0,13,0,2,0,0,0,1,1,2,2,0,0,0,2,2,10,2,0,1,3,1,1,0,0,0,10,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,1,2,1,0,2,0,3,0,2,10,0,0,0,0,0,0,9,1,12,2,7,2,4,0,0,3,0,2,0,0,0,8,0,6,0,0,1,0,1,0,0,2,0
6,9,8,12,10,12,14,11,11,7,15,8,9,3,20,10,14,21,15,12,4,8,2,7,10,12,2,2,5,12,8,12,10,2,0,4,8,8,2,13,2,10,1,1,8,1,1,2,8,4,1,2,2,7,9,5,3,2,2,0,7,7,14,0,0,6,3,0,2,7,8,1,0,4,11,0,9,0,2,1,2,2,3,0,19,3,12,10,1,0,0,0,14,3,0,4,1,4,2,3,3,2,1,2,0,1,3,0,1,0,7,1,11,0,2,0,1,0,0,3,3,1,0,0,0,2,1,10,2,4,1,0,0,0,0,0,0,9,0,1,0,0,0,2,1,0,0,0,0,7,2,0,2,0,1,1,0,1,2,2,0,2,8,0,0,0,0,0,0,9,0,9,4,8,4,3,0,0,2,0,0,2,2,0,7,0,10,0,0,1,0,1,3,0,0,0
18,16,10,13,8,3,8,12,12,1,10,10,24,3,21,11,3,8,11,12,7,10,3,4,10,13,2,18,4,2,5,8,20,0,2,3,7,3,1,22,1,12,2,2,2,2,7,2,3,3,2,1,2,4,15,0,3,8,2,0,8,0,22,2,0,3,2,2,2,12,17,2,0,8,7,2,7,1,2,0,3,2,3,1,21,2,14,10,4,0,0,0,17,4,0,8,2,3,2,2,4,2,0,2,1,0,0,0,0,1,4,0,11,0,4,0,1,0,1,2,5,0,1,0,0,5,1,12,1,4,0,3,0,1,0,0,0,10,0,2,1,1,0,1,0,0,0,0,0,12,0,1,0,0,2,1,0,0,0,0,0,2,7,0,0,0,0,0,0,9,0,6,2,8,4,4,0,0,3,0,2,2,0,0,2,0,4,1,0,1,0,1,0,0,0,0
15,22,11,12,11,13,8,12,10,9,10,15,3,2,8,12,7,8,10,3,6,16,2,3,17,10,2,3,3,10,2,8,7,2,0,7,8,7,2,3,3,3,1,2,0,1,8,1,8,3,1,2,3,8,18,2,0,3,6,2,3,3,9,0,0,0,6,1,0,9,19,2,0,2,10,0,8,1,3,0,0,7,3,0,20,4,21,10,1,0,2,0,9,0,0,5,2,3,2,2,3,1,2,2,2,1,2,0,1,0,2,0,7,1,6,0,0,0,3,1,2,1,0,0,0,5,1,3,0,4,0,2,0,0,2,0,0,11,2,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,3,0,3,0,2,8,0,0,0,0,0,0,3,0,7,2,6,4,3,0,0,3,0,3,0,0,0,1,0,5,1,0,0,0,1,0,0,2,0
17,25,12,11,11,12,9,12,11,7,9,11,3,2,17,2,3,6,11,3,3,17,2,3,11,3,3,7,5,0,0,12,7,0,0,8,3,7,0,7,2,11,3,1,2,2,8,2,14,0,0,3,3,2,8,5,4,4,4,3,12,3,22,3,2,3,3,0,0,11,7,0,0,4,7,2,3,1,2,1,2,4,3,0,22,4,13,11,0,1,2,0,10,3,0,7,1,4,3,0,3,2,0,2,0,0,2,0,0,0,8,0,11,0,2,0,1,0,1,3,4,0,0,0,0,8,1,8,1,3,1,2,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,1,10,1,0,0,1,2,0,0,1,0,2,0,3,8,0,0,0,0,1,0,3,0,10,2,8,4,0,0,0,2,0,0,0,0,0,4,0,9,0,1,0,0,0,0,3,2,3
8,35,9,13,10,16,9,13,11,9,20,13,3,2,2,2,8,7,1,3,6,19,2,4,11,3,3,7,0,4,4,14,21,0,2,6,12,4,1,3,2,2,1,1,4,2,6,3,8,3,0,2,4,6,20,5,4,4,3,0,13,0,8,0,2,3,3,0,0,9,15,2,0,9,10,3,8,2,3,1,3,3,3,1,16,3,20,3,0,0,1,0,11,0,2,3,2,3,3,3,4,0,0,0,2,0,3,0,0,0,8,0,24,1,4,0,1,0,3,3,4,2,0,0,2,8,1,8,1,0,0,8,0,0,0,0,0,11,1,2,0,0,0,0,0,2,1,0,0,10,0,1,0,0,2,0,0,0,0,2,0,3,7,0,0,0,0,1,0,2,0,2,3,4,3,2,0,0,3,0,0,0,0,0,3,1,7,0,0,0,0,1,0,0,0,0
35,23,8,13,10,13,7,12,12,8,11,13,12,0,9,2,8,6,11,8,8,17,2,3,17,3,1,3,3,6,0,11,20,4,2,9,8,2,1,3,2,13,2,0,3,2,9,4,8,3,2,2,5,4,15,4,4,4,2,2,7,0,14,4,2,3,3,0,2,8,9,0,0,2,10,0,8,1,6,0,3,3,3,0,21,6,24,12,0,0,2,1,12,0,0,6,1,0,4,3,3,0,1,1,0,0,3,1,1,1,15,1,12,1,2,0,1,0,2,2,4,1,1,0,0,8,2,4,1,3,2,8,0,2,1,1,0,19,1,0,0,1,0,0,1,1,0,0,1,11,2,0,2,0,2,2,0,1,0,3,0,2,4,0,0,0,1,1,0,3,1,4,2,5,8,3,0,0,2,1,3,2,1,0,3,0,8,0,0,0,1,0,1,0,0,0
7,16,14,12,9,13,9,12,10,9,9,21,13,3,19,3,6,7,8,3,14,22,2,0,17,6,3,7,3,4,6,20,22,2,4,4,3,8,1,3,2,12,1,0,6,1,4,3,14,2,2,2,6,8,8,4,4,4,3,0,8,0,13,3,0,1,4,0,0,10,18,2,0,4,9,2,9,1,1,0,3,1,7,0,11,3,12,19,2,0,0,0,11,2,2,3,1,0,0,3,3,0,0,2,2,0,1,0,0,1,15,0,21,0,4,0,1,0,0,0,3,1,0,0,0,14,1,13,0,3,1,3,0,0,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0,13,0,0,2,1,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,12,3,3,3,4,0,0,2,0,3,3,0,0,3,2,7,0,0,0,0,0,1,0,0,0
5,22,14,8,8,11,7,9,14,9,12,19,12,2,17,18,3,20,10,12,7,12,2,8,8,3,3,2,3,4,1,12,28,3,0,8,3,3,1,3,2,19,2,0,2,2,8,1,21,2,3,3,2,4,8,7,3,4,2,2,13,4,26,4,1,4,12,1,1,14,9,2,0,2,7,2,8,4,3,0,2,3,4,1,20,4,12,10,2,2,0,1,18,2,0,2,0,3,3,2,3,0,1,2,0,0,2,1,0,0,8,0,13,0,2,1,0,1,2,2,4,0,1,0,0,8,0,7,0,4,0,3,1,0,0,1,0,22,0,0,0,0,0,1,1,0,0,0,0,18,0,0,0,0,3,2,0,1,1,0,0,0,3,0,0,0,0,1,0,3,0,19,6,7,7,4,0,0,2,0,6,0,0,0,2,2,5,0,0,2,0,0,0,0,3,0
38,32,17,10,10,19,14,11,11,9,18,8,3,2,20,3,7,8,10,12,9,21,2,2,18,3,1,10,3,3,3,12,25,2,3,9,13,4,2,3,2,2,1,1,4,4,7,2,20,3,2,6,6,4,7,3,4,6,3,0,13,3,22,2,0,3,3,0,0,16,21,1,1,3,9,2,6,2,2,3,3,4,10,0,20,3,14,10,2,0,0,2,9,0,0,3,0,1,2,0,4,1,0,3,3,1,3,0,0,0,8,2,12,0,8,0,0,0,1,0,2,1,1,0,0,8,1,14,1,4,2,4,0,0,1,0,0,9,1,3,1,0,2,1,2,0,0,1,1,11,1,1,0,1,1,2,0,1,1,3,0,3,8,0,0,0,0,1,0,3,0,7,3,6,3,3,0,0,3,2,1,0,0,0,2,0,10,0,0,0,0,1,0,0,0,1
19,14,9,13,9,20,14,12,6,9,11,10,3,5,8,11,8,12,11,12,11,19,2,4,12,7,3,15,3,13,3,11,18,2,6,3,8,4,3,13,1,12,0,3,4,2,8,3,26,3,0,4,11,14,8,0,2,4,3,3,8,6,7,4,0,2,3,0,0,30,11,0,1,7,11,1,8,3,2,1,2,5,13,0,11,4,8,3,0,0,1,2,9,3,0,7,0,3,4,4,3,0,0,4,3,0,2,0,0,2,7,0,20,0,6,0,1,0,2,2,8,1,0,0,0,8,0,7,1,3,0,4,0,2,1,0,0,7,2,2,1,0,1,1,3,3,0,0,1,12,0,0,0,0,2,3,0,2,1,2,0,2,3,0,0,0,0,0,0,2,2,4,2,3,8,2,0,0,3,0,0,2,0,0,7,2,7,0,0,0,0,0,2,2,2,0
33,30,18,12,9,12,9,12,9,10,18,9,3,3,18,3,8,35,11,4,8,29,2,8,12,3,9,13,2,13,3,20,8,2,3,4,21,7,1,13,1,12,1,1,4,2,8,2,5,3,2,3,4,4,36,4,4,14,0,3,12,5,25,3,1,2,4,2,0,33,34,2,0,12,12,2,6,3,2,1,2,4,4,0,35,3,20,8,0,0,1,2,11,2,0,2,3,0,2,3,8,0,0,0,2,0,4,0,1,1,12,1,7,0,3,0,1,0,1,2,2,2,0,0,0,8,1,8,1,6,1,3,0,2,1,1,0,22,3,2,0,0,1,1,0,3,0,0,0,11,2,0,0,1,3,3,1,0,1,3,0,3,3,0,0,0,0,0,2,3,1,11,4,8,15,5,0,0,3,0,3,2,0,0,15,0,7,0,0,0,1,1,0,2,3,1
15,18,8,11,20,12,8,13,12,9,7,10,3,2,7,12,4,14,10,8,7,21,3,8,12,2,3,3,4,8,3,12,24,4,2,9,16,8,2,3,2,2,2,1,8,2,24,3,24,2,0,2,3,12,10,4,3,4,3,3,12,4,21,3,1,1,3,4,2,10,19,4,0,4,20,2,6,3,3,2,2,3,12,1,21,3,13,9,2,0,1,3,9,2,0,5,3,2,3,4,6,1,0,0,0,0,3,1,1,0,24,0,20,1,4,0,2,0,2,2,3,2,0,0,0,12,1,3,1,4,1,3,2,3,0,1,0,7,2,0,1,1,0,2,0,3,0,0,0,17,2,0,0,1,2,1,1,1,0,3,0,3,3,0,1,0,0,1,2,3,0,9,3,3,7,3,1,0,3,1,2,0,0,0,7,0,9,0,0,0,0,0,1,2,2,2
7,33,22,18,9,18,8,20,12,8,10,8,7,0,18,2,3,15,11,12,11,13,2,8,15,3,3,2,2,8,12,11,18,2,2,8,14,4,0,3,1,28,1,1,3,2,12,3,20,4,2,2,3,3,15,8,4,4,4,3,8,0,21,4,0,4,8,0,0,18,9,4,0,7,10,2,8,2,3,2,4,6,12,0,14,6,16,10,0,0,2,2,12,0,0,3,2,3,3,4,8,0,0,1,0,1,3,1,1,1,20,1,12,2,3,0,2,0,2,0,4,1,1,0,0,7,2,15,2,0,3,8,0,1,1,0,0,10,2,2,0,0,0,0,1,2,0,2,1,11,4,1,0,0,0,2,1,1,1,2,0,3,3,0,0,0,0,0,2,4,0,7,3,4,8,2,0,0,1,2,4,3,0,0,5,0,7,0,0,1,1,0,2,2,0,0
42,36,34,13,10,22,9,12,9,10,10,11,12,4,17,3,8,13,13,22,8,22,2,8,12,9,2,12,3,4,4,20,35,3,2,8,15,4,3,3,2,26,2,3,8,1,26,2,32,3,0,2,4,8,7,3,14,9,3,3,8,7,21,12,1,3,4,1,0,24,34,4,1,3,11,3,24,1,2,1,3,3,8,0,20,8,20,11,0,0,3,2,10,7,2,3,2,3,3,4,4,0,2,0,2,1,4,0,2,0,7,0,20,0,3,1,1,0,1,2,4,2,0,0,1,12,1,8,1,3,1,8,0,1,0,0,1,21,2,2,1,0,1,0,2,0,1,0,0,11,1,0,0,1,2,2,0,2,1,2,0,3,3,0,0,1,0,0,3,2,1,7,3,8,18,3,0,0,1,2,2,0,0,0,10,3,19,0,0,2,0,2,1,2,2,2
49,35,21,11,10,19,18,27,11,19,17,7,3,3,18,3,17,35,9,21,7,22,3,3,18,6,3,12,3,4,2,12,19,2,3,13,8,8,2,7,2,12,2,3,8,2,8,3,37,3,2,3,6,8,14,2,12,4,4,2,13,2,24,4,0,4,12,1,2,35,9,3,0,2,12,2,15,3,3,0,3,8,16,1,13,3,20,10,2,0,2,3,10,0,0,3,2,2,2,4,7,2,1,0,2,2,3,2,0,0,39,1,13,1,3,0,0,0,3,2,7,3,1,0,1,7,0,21,1,7,1,8,1,1,0,1,0,15,2,2,0,0,0,2,1,1,2,0,1,11,2,0,0,2,1,1,0,2,2,4,1,7,7,0,0,3,0,0,0,3,3,6,3,11,3,2,1,1,5,2,2,0,0,0,5,2,8,1,0,0,1,0,1,0,0,1
34,38,36,10,10,21,27,28,9,12,9,25,12,4,7,24,18,35,13,21,15,31,1,8,18,12,2,3,2,13,3,21,33,3,4,14,4,15,2,3,1,3,1,1,4,3,20,3,38,3,1,3,3,12,34,7,12,8,6,3,22,4,21,4,2,4,2,0,0,28,35,2,1,4,11,2,3,4,3,0,2,8,13,0,26,3,18,9,3,1,2,1,19,3,0,3,2,3,4,4,3,0,1,2,2,0,2,0,1,2,37,1,21,0,3,0,1,0,2,2,6,2,1,0,0,13,0,8,0,3,3,4,1,0,1,0,1,20,2,2,0,0,0,1,0,2,0,0,1,10,0,1,0,1,2,1,0,3,1,9,0,1,12,0,0,1,0,0,1,3,2,3,3,3,6,2,0,0,1,1,0,2,0,0,2,0,6,0,0,1,0,2,1,2,2,0
54,16,34,20,22,30,22,21,9,8,19,18,13,2,25,10,6,25,13,21,6,24,2,21,11,22,3,2,3,13,4,19,34,3,3,4,22,4,2,3,2,24,0,4,21,3,35,3,22,2,2,2,3,12,8,3,12,3,4,2,22,2,23,7,2,2,8,1,2,25,31,2,0,3,10,4,26,3,2,0,3,2,14,0,36,2,34,9,2,0,3,3,11,3,0,3,3,3,3,3,8,0,2,1,2,2,2,0,0,2,21,1,20,0,3,2,1,0,2,3,6,2,0,1,0,12,2,13,1,3,1,4,0,1,2,0,1,27,2,2,0,0,1,2,2,2,1,2,1,11,2,0,2,0,2,1,0,2,1,3,0,2,13,0,0,0,0,0,0,2,2,6,3,7,2,3,0,0,2,1,2,3,2,0,2,2,14,1,0,1,0,1,1,2,3,3
77,30,20,9,30,10,6,13,9,9,18,20,13,2,27,27,6,25,10,21,15,21,11,8,19,19,3,6,2,13,3,17,37,2,2,22,21,15,3,3,2,3,1,3,20,2,20,7,31,2,2,3,3,14,33,4,14,3,3,2,13,4,21,3,3,2,3,1,3,35,17,0,1,22,19,3,7,2,2,2,2,4,8,2,20,2,29,8,2,2,2,2,11,2,0,3,3,6,3,3,3,0,2,5,2,0,2,2,1,2,6,0,30,1,3,0,2,0,3,2,11,2,0,1,0,12,0,18,1,8,4,14,0,2,0,0,0,19,2,3,1,0,1,1,0,1,0,1,1,11,0,0,1,0,3,3,2,2,2,3,0,3,11,0,0,0,0,1,0,3,0,5,7,2,2,3,0,0,3,2,2,2,3,0,6,3,6,0,0,2,2,1,1,3,2,1
